"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P3";"P4";"PAREJA";"P4A";"P4B";"P4C";"P4D";"P5";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_96";"P7_97";"P7_99";"P8";"P9";"P10";"P11";"P12";"PPERHOG";"HIJOS";"NUMHIJOS";"ESCIDEOL";"PROBVOTO";"INTENCIONG";"SIMPATIA";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"P12R";"INTENCIONGR";"VOTOSIMG";"RECUVOTOGR";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3501;1657;39;8;9;59;2;5;0;2;1;49;3;0;2;128;9;2;1;1;2;2;2;2;1;3;1;3;2020;2;1;4;1;1;2;2;1;8;1;2;2;1;1;1;1;2;2;2;2;5;3;4;1;4;1;1;98;97;0;0;0;0;0;3;5;5;3;3;4;0;0;16;5;1;3;2;2;0,84187;0,76396;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;13;0;"";"";22;1;25;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1661;40;16;20;0;3;3;0;2;2;53;1;1;1;0;3;2;1;2;1;2;2;1;1;3;1;3;1997;1;1;1;2;2;2;4;5;2;1;2;2;2;2;2;2;2;2;2;2;1;4;2;1;4;1;2;1;10;9999;9999;1;9999;9999;3;7;5;5;0;1;5;11;11;9;6;11;6;2;0,53782;1,08486;1;9999;9999;9999;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;1;0;0;0;13;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1711;41;5;38;0;3;3;0;2;2;55;1;2;2;132;3;2;1;2;1;2;1;1;1;4;2;4;0;0;0;0;3;1;5;4;5;1;1;1;1;1;1;1;1;1;2;2;7;1;4;2;1;1;2;0;2;10;9998;1;1;1;1;3;6;4;5;0;1;1;4;4;5;0;5;4;1;0,83258;0,9999;1;9998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;6;0;"";"";22;1;25;3;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1729;42;4;7;40;1;6;0;2;1;43;3;0;2;340;3;1;1;2;1;2;1;1;1;3;1;3;2021;2;1;4;2;2;1;4;4;2;1;1;1;1;1;1;1;1;2;2;20;5;4;1;1;2;1;3;5;97;0;0;0;0;0;3;11;6;2;1;1;3;7;7;9;6;5;4;2;0,46361;1,1567;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;6;0;"";"";22;1;25;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1737;43;10;46;0;3;3;0;2;2;28;2;1;1;0;2;2;2;1;1;2;1;1;1;1;1;2;2013;1;1;4;3;2;1;4;5;1;1;1;1;1;1;1;1;1;2;2;1;1;4;1;1;2;2;0;3;10;21;0;1;1;1;3;10;6;5;0;1;1;2;2;9;8;2;1;2;0,63912;0,9487;1;21;21;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11;0;0;0;0;15;0;"";"";22;1;25;3;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1771;44;5;35;16;1;5;0;2;1;45;1;1;1;0;2;2;1;1;1;2;1;1;1;4;1;3;2007;2;1;1;1;2;1;2;2;2;1;1;1;1;1;1;2;2;2;2;15;5;4;1;1;4;1;2;4;9;1;0;1;21;21;3;12;6;2;1;1;1;2;2;10;9;2;1;1;0,46765;0,79915;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";22;1;25;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1786;45;1;4;0;3;1;0;2;1;34;3;0;2;345;2;1;1;1;1;1;1;1;1;10;2;4;0;0;0;0;2;5;2;2;2;5;2;2;2;2;1;1;2;2;2;2;30;5;4;1;1;3;2;0;6;97;0;0;0;0;0;3;10;6;1;2;6;0;0;13;5;3;11;6;2;0,70016;0,99736;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;8;0;"";"";22;1;25;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1839;46;12;36;57;3;5;0;2;1;44;1;1;1;0;3;2;2;2;1;2;1;1;1;6;1;3;2024;2;2;0;2;1;1;4;4;1;1;1;1;1;1;1;1;2;2;2;12;5;4;1;1;1;1;1;1;10;9998;9998;1;1201;1201;3;7;5;6;0;1;1;7;7;6;0;5;4;1;0,51245;0,67205;1;9998;9998;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";22;1;25;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1840;47;5;38;0;3;3;0;2;2;55;1;1;1;0;2;2;1;2;1;2;1;1;1;1;1;2;1981;1;1;1;2;2;2;2;5;2;1;1;1;1;2;1;1;2;2;2;1;1;4;2;1;2;1;3;3;10;9998;1;1;1;1;3;9;6;2;3;1;1;2;2;10;8;3;2;1;0,48279;0,9999;1;9998;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;19;1;"";"";22;1;25;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1849;48;13;28;74;3;5;0;2;1;23;2;1;2;345;3;1;1;1;1;1;1;1;1;3;2;4;0;0;0;0;2;4;1;1;1;5;1;1;1;1;1;1;1;1;2;2;20;5;4;1;1;4;2;0;8;0;9999;9997;2;0;9997;3;6;4;2;2;1;1;9;9;5;6;96;6;2;1,18796;1,14738;1;9999;9997;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";22;1;25;3;16;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3501;1876;49;9;8;19;1;7;0;2;1;70;1;1;1;0;2;2;1;2;2;2;2;2;2;4;2;4;0;0;0;0;1;1;1;1;4;1;1;1;1;1;1;1;1;1;2;2;4;5;4;3;1;1;1;3;1;1;902;0;8;0;9998;3;12;6;2;1;2;0;0;12;6;0;8;4;2;0,32354;0,89099;1;902;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;5;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1914;50;12;36;57;3;5;0;2;2;48;1;1;1;0;2;8;3;2;3;2;8;3;3;2;2;4;0;0;0;0;2;2;4;5;4;2;1;1;1;1;1;1;2;2;2;2;15;1;3;7;1;3;1;2;3;10;9998;1;1;1;1;3;9;6;6;0;1;1;2;2;9;7;3;2;2;0,5253;0,73094;1;9998;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;16;0;"";"";22;1;25;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1925;51;12;15;78;1;4;0;2;2;47;1;1;1;0;3;1;1;2;1;2;1;1;1;3;2;4;0;0;0;0;3;1;4;2;4;2;1;1;1;1;2;1;2;2;2;2;9998;1;4;7;1;2;1;1;3;10;9998;1201;1;21;21;3;15;6;6;0;1;1;2;2;7;7;3;2;1;0,52883;0,74914;1;9998;1201;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1929;52;1;29;67;2;6;0;1;1;68;1;1;1;0;2;1;2;2;2;2;1;1;1;2;1;3;1980;2;1;1;1;2;1;5;4;2;1;1;1;1;2;1;2;2;2;2;4;5;3;2;1;2;1;3;5;10;9998;2;1;2;2;3;11;6;1;5;2;0;0;12;7;7;3;2;1;0,3369;0,79217;1;9998;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;"";"";22;1;25;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;1987;53;9;17;79;2;5;0;2;1;46;1;1;1;0;8;1;2;1;2;1;1;1;3;2;2;4;0;0;0;0;1;1;1;4;4;2;1;1;1;1;1;1;1;1;2;2;8;5;4;2;1;1;2;0;4;9;901;0;1;901;901;3;11;6;1;4;1;1;4;4;8;0;5;4;1;0,49075;0,81016;1;901;901;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";22;1;25;3;22;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
3501;1993;54;10;46;250;1;6;0;2;2;31;1;1;2;110;3;1;1;1;1;2;1;1;1;4;2;4;0;0;0;0;3;2;1;5;5;1;1;1;1;1;1;1;1;2;2;2;9;1;4;2;1;3;1;2;99;0;9997;9997;2;0;9997;3;6;4;2;2;1;1;3;3;6;6;6;5;1;1,19755;0,85812;1;9997;9997;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;35;3;0;0;0;32;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2003;55;1;21;41;2;5;0;2;2;48;1;1;1;0;2;1;2;2;1;2;1;1;1;3;2;4;0;0;0;0;1;1;2;2;4;1;1;1;2;2;1;1;2;2;2;2;10;1;4;2;1;1;2;0;5;10;9998;9998;1;2;2;3;13;6;2;1;1;1;2;2;6;0;3;2;1;0,50303;0,878;1;9998;9998;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2008;56;13;28;0;3;4;0;2;2;51;1;1;1;0;1;1;1;1;1;2;1;1;1;3;1;3;2010;1;1;1;1;2;1;4;5;1;1;1;1;1;1;1;1;2;2;2;5;1;4;1;1;5;1;2;5;10;9998;9998;1;2;2;3;11;6;1;3;1;1;1;1;11;11;2;1;1;0,54923;0,89504;1;9998;9998;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";22;1;25;3;17;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3501;2038;57;16;48;0;3;2;0;2;2;56;1;1;1;0;2;1;1;1;1;1;1;1;1;1;2;4;0;0;0;0;2;2;2;4;2;2;1;1;1;1;2;1;1;1;2;2;4;1;4;5;1;3;1;2;8;10;1501;0;1;1601;1601;3;11;6;2;2;1;1;3;3;8;8;3;2;1;0,53511;0,98417;1;8995;8995;1601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;"";"";22;1;25;3;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2107;58;13;28;79;1;7;0;1;2;46;1;1;1;0;2;1;1;2;1;2;1;1;1;4;1;3;2022;1;2;0;1;2;1;5;4;2;1;1;1;1;1;1;1;2;2;2;6;1;3;1;1;4;1;3;5;0;9997;9997;2;0;9997;3;14;6;1;5;1;1;2;2;9;9;2;1;1;0,51632;0,87513;1;9997;9997;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;39;0;0;0;0;40;0;"";"";22;1;25;3;14;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
3501;2129;59;13;28;148;3;5;0;2;2;24;1;1;1;0;3;1;2;1;1;2;1;1;1;4;1;3;2022;1;2;0;3;1;2;5;5;1;1;1;1;1;2;1;1;1;2;2;15;3;4;2;3;3;2;0;3;10;8;0;1;21;21;3;10;6;3;1;1;1;4;4;6;5;12;5;1;0,76138;1,07923;3;8;8;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;34;0;0;0;0;46;0;"";"";23;1;25;4;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2145;60;4;7;0;3;4;0;2;2;45;1;1;1;0;2;1;2;2;2;2;1;1;1;2;1;3;2008;1;1;2;1;1;1;4;5;2;1;1;1;1;2;1;2;2;2;2;12;1;4;1;1;3;1;1;5;0;8996;9997;2;0;9997;3;11;6;2;1;3;0;0;15;9;7;3;2;1;0,47988;0,90786;1;8996;8996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;6;0;"";"";23;1;25;4;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2181;61;10;46;0;3;2;0;1;2;66;1;1;1;0;1;2;1;1;2;2;1;1;1;1;2;4;0;0;0;0;1;1;2;1;1;5;2;1;1;1;1;1;1;2;2;2;2;1;4;2;1;2;1;2;1;10;1;0;1;1;1;3;4;3;6;0;2;0;0;12;7;7;3;2;1;1,83008;1,21369;1;1;1;1;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;41;0;0;0;1;25;2;"";"";23;1;25;4;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2229;62;13;28;79;1;7;0;2;2;86;3;0;2;340;1;3;2;2;9;2;9;3;9;1;2;4;0;0;0;0;2;5;9;5;1;9;2;2;2;2;2;2;2;2;2;1;3;1;4;4;1;1;1;2;3;97;0;0;0;0;0;3;15;6;3;1;2;0;0;12;99;0;96;6;2;0,43186;2,44054;1;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;1;0;87;2;1;0;0;82;0;"";"";22;1;25;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2282;63;1;29;0;3;4;0;2;2;34;2;2;2;343;9;1;1;1;1;1;1;1;1;3;1;3;2009;1;1;4;2;1;2;2;3;1;1;1;1;1;1;1;1;1;2;2;3;1;4;4;1;2;2;0;5;5;9998;9999;2;0;9997;3;6;4;3;3;1;1;5;5;6;6;3;2;2;1,26959;0,8221;1;9998;9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;13;0;"";"";22;1;25;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2407;64;11;10;0;3;2;0;2;1;52;1;1;1;0;2;2;2;1;1;1;1;1;1;3;2;4;0;0;0;0;1;1;1;5;5;1;2;2;2;2;2;2;2;2;2;1;7;5;4;1;1;2;1;1;99;10;9999;9997;1;9999;9999;3;5;5;1;3;1;1;5;5;4;4;6;5;1;0,9777;1,03651;1;9999;9997;9999;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;40;0;0;0;0;41;0;"";"";22;1;25;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2441;65;14;30;0;3;3;0;2;2;27;3;0;2;317;3;2;2;1;1;2;1;1;1;1;1;2;2016;1;1;4;3;1;1;4;4;2;1;1;1;1;2;1;1;1;2;2;1;1;4;2;1;2;2;0;1;97;0;0;0;0;0;3;6;4;6;0;6;0;0;13;99;99;3;2;2;1,38386;1,19319;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;15;0;"";"";22;1;25;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2516;66;1;41;0;3;2;0;2;1;24;2;2;2;348;2;1;2;1;1;2;1;1;1;2;1;3;2024;2;2;0;2;2;2;2;5;1;1;1;1;1;1;1;1;2;2;2;2;5;4;2;1;4;2;0;3;9;1;0;1;1;1;3;10;6;4;0;4;0;0;16;6;1;5;4;1;0,62229;1,92561;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;24;0;"";"";22;1;25;3;12;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2550;67;1;11;12;2;5;0;2;2;61;1;1;1;0;3;1;1;2;1;2;1;1;1;10;1;3;1988;1;1;2;1;1;1;4;5;1;1;1;1;1;2;1;1;2;2;2;20;1;4;2;1;4;1;2;2;10;1;0;1;1;1;3;11;6;4;0;2;0;0;12;10;8;3;2;1;0,4458;0,81956;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13;0;0;0;0;14;0;"";"";22;1;25;3;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2571;68;7;16;0;3;2;0;2;2;48;1;1;1;0;1;2;2;2;1;2;1;1;1;1;2;4;0;0;0;0;3;1;2;5;5;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;1;1;2;0;1;10;1;0;1;1;1;3;7;5;5;0;1;3;1;1;4;0;12;5;2;0,57553;0,96179;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;5;0;"";"";22;1;25;3;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2580;69;10;12;40;2;5;0;2;2;46;1;1;1;0;3;1;1;8;1;2;1;1;1;4;1;3;2012;1;1;2;2;1;2;5;5;2;1;1;1;1;1;1;1;1;2;2;8;1;4;2;1;4;1;2;4;9;9998;9998;1;8996;8996;3;13;6;6;0;1;1;2;2;10;10;3;2;1;0,47913;0,86937;1;9998;9998;8996;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;13;0;"";"";22;1;25;3;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2583;70;7;45;0;3;2;0;2;1;27;1;1;1;0;3;3;1;2;1;2;1;1;1;7;2;4;0;0;0;0;3;2;1;8;4;1;1;2;2;2;2;2;2;1;2;2;9999;99;4;2;3;1;2;0;5;5;9998;9997;1;1;1;3;4;3;3;2;1;1;6;6;6;0;4;3;2;3,30447;0,76778;3;9998;9997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";23;1;25;4;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2591;71;10;46;250;1;6;0;2;1;38;1;1;1;0;2;2;1;1;1;2;1;1;1;6;1;3;2024;2;2;0;1;2;4;5;5;1;1;1;1;1;1;1;1;1;2;2;20;5;2;1;1;1;2;0;3;10;8996;1;1;1;1;3;14;6;6;0;1;1;2;2;9;0;2;1;2;0,46599;0,85283;1;8996;8996;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;4;0;"";"";23;1;25;4;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2595;72;9;8;101;3;5;0;2;2;49;1;1;1;0;3;2;1;1;1;2;1;1;1;3;2;4;0;0;0;0;3;1;2;5;5;1;1;1;1;1;1;1;1;2;2;2;20;2;3;7;1;1;2;0;2;10;9998;8;1;1;1;3;11;6;6;0;1;1;2;2;7;0;3;2;1;0,50889;0,80359;1;9998;8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;"";"";22;1;25;3;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2746;73;8;9;0;3;1;0;2;2;38;1;1;1;0;3;2;1;2;1;2;1;1;1;5;1;3;2019;1;1;1;1;1;1;1;4;2;1;1;1;1;1;1;1;2;2;2;30;2;4;2;1;3;1;1;5;10;6;0;1;9998;9998;3;9;6;2;2;1;1;2;2;8;7;3;2;2;1,00294;1,15552;1;6;6;9998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;24;0;"";"";22;1;25;3;18;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
3501;2765;74;1;29;0;3;3;0;2;1;36;1;1;1;0;2;1;1;9;2;2;1;1;1;3;1;3;2009;2;1;1;1;2;1;2;4;1;1;1;1;1;1;1;1;1;2;2;3;5;4;2;1;3;1;1;8;10;2;0;1;2;2;3;13;6;2;2;1;2;2;2;11;11;3;2;1;0,55126;1,00804;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;23;0;"";"";22;1;25;3;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2771;75;9;17;0;3;2;0;2;2;27;1;1;1;0;3;1;2;2;1;2;1;1;1;3;1;3;2017;1;1;4;2;1;1;4;5;1;1;1;1;1;2;1;1;2;2;2;10;1;4;4;1;2;2;0;8;10;1;0;1;1;1;3;7;5;6;0;1;1;5;5;9;6;3;2;1;0,76209;1,07854;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;0;"";"";23;1;25;4;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;2776;76;16;48;20;2;5;0;2;2;19;1;1;1;0;3;1;1;1;1;2;1;1;1;1;1;2;2020;2;2;0;3;1;1;5;5;1;1;1;1;1;2;1;2;2;2;2;1;5;4;1;3;3;2;0;3;10;1;0;1;1;1;3;6;4;5;0;6;0;0;13;5;1;3;2;1;1,04512;1,08565;3;1;1;1;0;0;0;0;0;0;19;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;6;4;0;309;1;2;0;0;378;4;"";"";22;1;25;3;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
