"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2";"P3";"P4_1";"P4_2";"P4_3";"P4_4";"P4_5";"P4_6";"P4_7";"P5";"P6";"P7";"P8";"P9";"P10";"P10A";"P11";"P12";"P13";"P14";"P15_A_1";"P15_A_2";"P15_A_3";"P15_A_4";"P15_A_5";"P15_A_6";"P15_B_1";"P15_B_2";"P15_B_3";"P15_B_4";"P15_B_5";"P15_B_6";"P16";"P17";"P18_A_1";"P18_A_2";"P18_A_3";"P18_A_4";"P18_B_1";"P18_B_2";"P18_B_3";"P18_B_4";"P19";"P20";"P21_1";"P21_2";"P21_3";"P22_A_1";"P22_A_2";"P22_A_3";"P22_A_4";"P22_A_5";"P22_A_6";"P22_A_7";"P22_B_1";"P22_B_2";"P22_B_3";"P22_B_4";"P22_B_5";"P22_B_6";"P22_B_7";"ESCIDEOL";"PROBVOTO";"INTENCIONGR";"SIMPATIA";"VOTOSIMGR";"PREFPTE";"P28";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"CERCANIAR2";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"V2_1";"V2_2";"V2_3";"V3";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONG";"SIMPATIAR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3555;0;103202;2826;2;10;46;0;3;3;1;36;1;1;1;0;2;1;2;2;2;1;2;4;2;2;1;1;2;1;0;0;0;1;0;3;1;1;2;1;2;1;1;4;0;1;0;1;1;1;1;1;1;1;1;4;4;4;4;1;3;5;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;9998;21;21;4;1;1;21;21;21;3;6;6;0;2;1;1;4;5;5;2;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10;0;0;0;0;8;0;"";"";10;3;26;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;21;21;21;21;21;4;4;4;1,41872;0,79319
3555;0;193973;3990;2;10;46;0;2;3;2;58;1;1;1;0;5;2;1;4;2;4;8;4;4;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;2;2;0;2;0;0;2;4;5;2;5;1;1;2;1;1;1;1;1;1;0;1;1;1;1;3;10;8995;0;8995;1;1;1;1;1;1;3;9;2;1;1;1;1;3;1;5;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;3;26;4;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;8995;1;1;1;6;3;4;0,57202;1,35865
3555;0;114647;3036;2;10;46;0;3;3;1;43;1;1;1;0;1;1;4;2;2;4;2;2;4;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;2;2;2;2;0;0;1;4;4;2;4;1;1;2;2;1;2;2;1;1;0;0;1;0;0;3;10;9998;1;1;97;1;1;1;9997;0;3;4;5;0;1;1;1;7;4;12;1;2;2;2;2;0;0;0;0;0;0;11;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;1;0;0;56;1;0;0;0;69;0;"";"";10;3;26;2;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;1;1;9997;3;7;5;3,21098;0,79319
3555;0;18107;539;1;10;46;0;3;3;1;45;1;1;1;0;2;1;5;2;2;4;1;3;3;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;4;2;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;9;9999;28;28;97;5;1;9999;28;28;3;4;2;1;1;1;1;9;4;6;2;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;19;0;1;0;0;14;0;"";"";6;3;26;5;19;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9999;28;28;9999;9999;28;3;9;5;2,53051;0,90595
3555;0;103277;2828;2;10;46;0;3;3;2;33;1;1;1;0;2;1;1;2;1;1;4;2;2;1;1;1;1;0;0;0;0;1;0;1;2;1;2;1;2;2;2;1;0;4;0;0;0;1;1;1;2;1;2;4;0;2;0;3;3;5;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;10;3;0;3;3;5;1;2;2;2;3;13;2;3;1;1;1;2;1;3;1;2;2;2;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;16;0;0;0;0;14;0;"";"";10;3;26;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;2;2;2;6;2;2;0,7508;1,04073
3555;0;78631;2226;2;10;46;0;4;3;2;52;1;1;1;0;1;9;2;1;4;1;4;1;5;4;2;0;0;0;2;2;1;2;99;99;2;2;2;2;2;2;2;0;0;0;0;0;0;9;1;1;1;1;2;2;2;2;0;1;9;5;9;9;2;2;2;2;2;2;2;0;0;0;0;0;0;0;7;10;9999;9997;0;3;9;1;9999;9999;0;3;4;9;0;2;9;0;0;6;96;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;3;26;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;9997;9997;9999;9999;9999;3;99;6;2,80645;0,99227
3555;0;91229;2579;2;10;46;0;4;3;1;23;1;1;1;0;1;1;1;2;1;2;2;1;1;2;2;0;0;0;1;2;1;1;0;2;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;2;2;1;4;0;0;3;4;4;2;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;10;21;0;21;13;1;1;21;1001;1001;3;10;6;0;2;1;1;3;4;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";9;3;26;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;0;21;21;21;1001;6;3;2;0,71083;1,3755
3555;0;91242;2582;2;10;46;0;4;3;1;63;1;1;1;0;2;2;2;2;2;2;2;2;2;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;2;2;2;2;0;0;1;4;5;2;2;1;1;2;2;1;1;1;1;1;0;0;1;1;1;4;10;21;0;21;13;2;1;21;21;21;3;6;2;1;1;2;0;0;2;3;2;2;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;53;0;1;0;0;44;1;"";"";9;3;26;1;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;0;21;21;21;21;4;12;2;0,8722;0,9705
3555;0;23681;707;1;10;46;0;3;3;1;50;1;1;1;0;1;1;1;2;2;4;2;8;2;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;1;0;0;0;0;0;1;3;1;1;1;1;1;4;4;2;4;2;3;5;1;4;1;1;2;2;1;1;1;1;1;0;0;1;1;1;10;10;2;0;2;2;5;1;2;2;2;3;5;2;3;1;1;1;5;3;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;37;0;"";"";6;3;26;5;14;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;2;0;2;2;2;2;5;5;2;1,01661;0,90595
3555;0;67626;1912;2;10;46;0;3;3;2;30;3;0;2;341;5;4;1;1;1;1;1;4;2;1;1;1;1;0;0;0;0;1;0;1;2;1;2;2;2;2;2;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;3;4;4;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;1;97;0;0;0;0;0;0;0;9998;0;3;5;1;6;2;1;1;5;6;3;1;2;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";9;3;26;1;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;9998;5;5;2;1,20312;1,04073
3555;0;97016;2708;2;10;46;0;3;3;2;59;1;1;1;0;4;2;1;2;1;2;1;2;4;2;1;1;1;0;0;0;0;2;98;1;2;1;2;2;2;2;1;1;0;0;0;0;1;3;1;2;1;2;2;0;2;0;0;2;4;2;2;4;1;1;1;2;1;2;1;1;1;1;0;1;0;2;3;10;9998;9998;0;1;1;1;1;1;1;3;4;5;0;1;1;1;8;2;12;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";11;3;26;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9998;9998;1;1;1;3;8;5;2,10257;0,845
3555;0;17167;507;2;10;46;0;3;3;2;35;3;0;2;343;1;1;1;1;1;1;1;1;1;2;1;1;1;0;0;0;0;1;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;2;2;2;2;0;0;3;4;5;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;97;0;0;0;0;0;0;0;1;1;3;7;1;3;2;8;0;0;5;3;2;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;16;0;"";"";9;3;26;1;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;1;5;15;2;0,69288;0,77494
3555;0;64292;1817;2;10;46;0;3;3;1;50;1;1;1;0;1;1;5;1;5;1;1;5;1;1;1;1;2;1;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;1;1;1;1;2;2;2;2;0;2;4;5;1;5;1;1;1;1;1;2;1;1;1;1;2;8;0;1;8;10;3;0;3;97;5;1;2;3;3;3;12;1;6;5;1;1;1;1;3;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";9;3;26;1;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;2;2;3;6;1;2;0,53792;0,90595
3555;0;165047;3565;2;10;46;0;3;3;2;34;1;1;1;0;4;1;1;2;2;2;2;2;2;4;1;1;1;0;0;0;0;1;0;1;2;1;2;2;2;2;2;3;0;0;0;0;0;2;1;2;1;1;2;0;2;2;0;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;99;10;9998;6;6;97;2;2;0;6;6;3;4;4;0;2;4;0;0;8;11;1;2;2;2;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;34;0;0;0;0;30;0;"";"";11;3;26;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;6;6;0;9997;6;3;16;6;5,64372;1,04073
3555;0;110349;2952;2;10;46;0;3;3;2;51;1;1;1;0;2;1;2;2;1;2;2;1;1;2;1;1;2;4;0;0;0;1;0;1;2;1;1;2;2;2;2;1;1;0;0;0;0;2;1;1;1;1;2;2;4;2;0;3;3;5;1;5;1;1;1;1;1;1;1;1;1;1;1;1;2;2;99;10;8996;9997;0;97;1;1;1;1;1;3;6;4;0;2;1;1;8;5;5;1;2;2;2;2;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;1;0;56;0;0;0;0;57;0;"";"";10;3;26;2;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;9997;8996;1;1;1;4;8;4;1,09258;0,84798
3555;0;116084;3066;2;10;46;0;3;3;2;24;1;1;1;0;2;1;1;4;2;2;1;4;2;2;1;1;2;1;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;2;4;4;4;0;1;4;5;2;2;1;1;2;1;1;1;1;1;1;0;2;1;1;1;4;10;9998;8995;8995;13;9;1;9999;9999;0;3;13;6;0;2;1;1;3;4;4;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;"";"";10;3;26;2;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;8995;8995;9999;9999;9999;6;3;3;1,06756;1,85137
3555;0;39145;1133;1;10;46;0;2;3;1;76;1;1;1;0;1;1;4;8;1;1;5;4;8;2;1;1;1;0;0;0;0;2;11;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;2;2;1;1;2;2;1;1;1;1;8;0;0;1;1;1;7;6;2;0;2;2;5;1;2;2;2;3;9;2;3;1;2;0;0;2;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;13;0;0;0;0;15;0;"";"";7;3;26;6;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;6;12;2;0,50716;2,23593
3555;0;90088;2538;2;10;46;0;2;3;2;63;1;1;1;0;1;1;2;2;2;4;2;2;4;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;2;2;2;0;3;4;2;2;5;1;1;2;1;1;1;1;1;1;0;1;1;1;1;10;10;3;0;3;3;5;1;8995;3;3;3;7;5;0;1;4;0;0;5;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;3;26;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;8995;8995;3;5;16;2;0,57202;1,35865
3555;0;5800;167;2;10;46;0;4;3;2;57;1;1;1;0;2;1;2;1;4;2;1;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;10;28;0;28;96;5;1;3;3;3;3;5;2;1;1;7;0;0;4;4;2;2;2;2;2;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;0;0;98;0;0;0;0;118;0;"";"";6;3;26;5;16;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;28;0;28;3;3;3;5;14;3;0,94174;0,98878
3555;0;13368;411;2;10;46;0;4;3;1;70;1;1;1;0;4;4;2;2;2;2;2;2;2;4;2;0;0;0;2;3;1;1;0;1;1;1;2;2;2;1;2;2;0;0;0;2;0;4;2;0;0;0;0;0;0;0;0;0;3;5;4;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;10;10;2;0;2;2;5;1;2;2;2;3;9;1;5;2;2;0;0;1;98;2;2;2;2;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;1;0;41;0;0;1;0;54;0;"";"";6;3;26;5;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;6;12;8;0,39914;1,10184
3555;0;30357;906;1;10;46;0;4;3;1;64;1;1;1;0;1;1;1;1;1;1;1;5;4;4;1;1;1;0;0;0;0;1;0;1;1;1;2;1;2;1;2;1;0;4;0;1;0;1;2;0;0;0;0;0;0;0;0;0;4;4;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;1;0;1;1;1;1;1;1;1;3;4;2;1;1;2;0;0;4;4;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";6;3;26;5;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;3;12;3;2,24437;0,9705
3555;0;38876;1125;1;10;46;0;4;3;1;85;1;1;1;0;2;2;2;1;1;2;1;2;2;1;2;0;0;0;2;5;0;2;2;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;8;5;1;1;1;2;1;1;1;1;2;2;0;2;2;2;2;5;0;3;0;3;8;5;1;3;9997;0;3;4;2;1;2;2;0;0;5;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";7;3;26;6;34;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;0;3;3;3;9997;3;12;2;2,14703;1,62723
3555;0;53320;1544;2;10;46;0;4;3;1;43;1;1;1;0;1;1;2;2;1;2;1;2;1;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;2;2;2;2;0;4;3;4;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;8;8996;9997;0;97;2;1;1;1;1;3;13;2;2;1;1;1;1;1;1;1;2;2;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;10;0;"";"";11;3;26;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;9997;8996;1;1;1;6;1;1;0,49416;0,92816
3555;0;61784;1743;1;10;46;0;4;3;2;44;2;2;2;343;5;1;1;1;1;1;1;2;1;5;2;0;0;0;2;2;1;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;1;2;2;2;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;1;10;1;0;1;1;1;1;1;1;1;3;7;4;0;5;4;0;0;6;12;2;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;19;0;"";"";9;3;26;1;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;5;16;5;0,65667;0,9068
3555;0;71499;2032;2;10;46;0;4;3;2;66;3;0;2;115;1;2;1;1;2;2;5;1;1;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;1;1;1;2;2;2;2;0;0;2;4;5;2;2;1;1;2;1;1;1;1;1;1;0;1;1;2;1;10;97;0;0;0;0;0;0;0;2;2;3;11;1;4;1;7;0;0;5;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";9;3;26;1;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;2;6;14;2;0,38841;1,36237
3555;0;86009;2423;2;10;46;0;4;3;1;52;1;1;1;0;2;2;5;2;2;8;2;2;1;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;98;10;1;0;1;1;1;1;1;1;1;3;7;2;1;1;2;0;0;5;3;2;2;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5;0;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;5;12;2;0,50981;1,06011
3555;0;112536;2993;1;10;46;0;4;3;2;63;1;1;1;0;1;1;2;1;2;2;4;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;2;2;0;2;0;0;2;4;5;5;5;1;1;2;2;2;2;1;1;1;0;0;0;0;2;10;10;2;0;2;2;5;1;2;2;2;3;7;2;2;1;2;0;0;5;12;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;7;0;"";"";10;3;26;2;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;5;12;5;0,46469;0,98878
3555;0;133824;3317;2;10;46;0;4;3;1;75;1;1;1;0;2;2;2;2;2;4;2;2;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;10;1;0;1;4;1;1;1;1;1;3;6;4;0;5;2;0;0;2;3;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;3;26;2;15;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;0;1;1;1;1;4;12;2;1,0779;1,62723
3555;0;175858;3646;2;10;46;0;4;3;1;24;1;2;2;135;4;1;1;1;4;1;4;1;5;1;1;1;2;3;0;0;0;1;0;2;1;2;2;1;1;2;2;0;0;4;4;0;0;3;1;1;1;2;1;3;3;0;3;3;4;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;0;8996;9997;0;97;4;1;21;9997;0;3;4;4;0;2;1;3;1;6;3;2;2;2;2;1;0;0;0;0;0;1;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;36;0;0;1;0;41;0;"";"";11;3;26;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;9997;8996;21;21;9997;3;1;2;2,39394;1,3755
3555;0;178290;3702;1;10;46;0;4;3;1;82;1;1;1;0;1;1;2;4;1;5;5;1;1;5;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;4;1;4;4;1;1;2;2;1;1;1;1;1;0;0;1;1;1;1;10;1;0;1;1;1;1;1;1;1;3;9;2;2;1;2;0;0;4;98;2;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;18;1;"";"";11;3;26;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;6;12;8;0,412;1,62723
3555;0;186698;3862;2;10;46;0;3;3;2;50;1;1;1;0;2;1;1;1;1;2;1;1;1;4;1;1;1;0;0;0;0;1;0;1;2;2;2;2;1;2;2;0;0;0;4;0;0;3;1;1;1;1;2;2;2;2;0;4;4;4;2;4;1;1;2;2;1;1;1;1;1;0;0;1;1;1;5;10;9997;2;2;97;1;1;2;9997;0;3;4;4;0;1;1;1;3;3;5;1;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;8;0;"";"";12;3;26;4;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;2;2;2;2;9997;3;3;4;2,96122;0,84798
